x,luma
1.443408E-1,9.878843E1
1.442671E-1,9.775828E1
1.441934E-1,9.459307E1
1.441197E-1,9.469516E1
1.440461E-1,9.428204E1
1.439724E-1,9.310496E1
1.438987E-1,9.158897E1
1.438250E-1,8.865433E1
1.437514E-1,8.236984E1
1.436777E-1,7.846104E1
1.436040E-1,7.777704E1
1.435303E-1,7.752284E1
1.434567E-1,7.859153E1
1.433830E-1,7.735261E1
1.433093E-1,7.585407E1
1.432356E-1,7.546325E1
1.431619E-1,7.636865E1
1.430883E-1,7.672683E1
1.430146E-1,7.483277E1
1.429409E-1,7.295328E1
1.428672E-1,7.270905E1
1.427936E-1,7.052456E1
1.427199E-1,6.658146E1
1.426462E-1,6.457428E1
1.425725E-1,6.441094E1
1.424989E-1,6.593488E1
1.424252E-1,6.686420E1
1.423515E-1,6.654767E1
1.422778E-1,6.586693E1
1.422041E-1,6.628777E1
1.421305E-1,6.718203E1
1.420568E-1,6.681053E1
1.419831E-1,6.537116E1
1.419094E-1,6.465334E1
1.418358E-1,6.423880E1
1.417621E-1,6.304277E1
1.416884E-1,6.205461E1
1.416147E-1,6.390544E1
1.415411E-1,6.741423E1
1.414674E-1,7.192142E1
1.413937E-1,7.571729E1
1.413200E-1,7.874614E1
1.412464E-1,8.165436E1
1.411727E-1,8.362651E1
1.410990E-1,8.682389E1
1.410253E-1,9.113444E1
1.409516E-1,9.238740E1
1.408780E-1,9.142497E1
1.408043E-1,8.971085E1
1.407306E-1,8.927308E1
1.406569E-1,9.282835E1
1.405833E-1,9.722217E1
1.405096E-1,9.986972E1
1.404359E-1,1.004459E2
1.403622E-1,9.991127E1
1.402886E-1,1.010080E2
1.402149E-1,1.035763E2
1.401412E-1,1.046880E2
1.400675E-1,1.032159E2
1.399938E-1,1.021096E2
1.399202E-1,1.050281E2
1.398465E-1,1.109731E2
1.397728E-1,1.111221E2
1.396991E-1,1.092206E2
1.396255E-1,1.106191E2
1.395518E-1,1.109461E2
1.394781E-1,1.103649E2
1.394044E-1,1.110048E2
1.393308E-1,1.118459E2
1.392571E-1,1.111822E2
1.391834E-1,1.098773E2
1.391097E-1,1.102505E2
1.390361E-1,1.119750E2
1.389624E-1,1.119569E2
1.388887E-1,1.094967E2
1.388150E-1,1.043935E2
1.387413E-1,1.059883E2
1.386677E-1,1.105099E2
1.385940E-1,1.137371E2
1.385203E-1,1.129727E2
1.384466E-1,1.106262E2
1.383730E-1,1.089578E2
1.382993E-1,1.084678E2
1.382256E-1,1.102209E2
1.381519E-1,1.120054E2
1.380783E-1,1.130313E2
1.380046E-1,1.121226E2
1.379309E-1,1.094669E2
1.378572E-1,1.073952E2
1.377835E-1,1.080698E2
1.377099E-1,1.094981E2
1.376362E-1,1.083011E2
1.375625E-1,1.083716E2
1.374888E-1,1.091633E2
1.374152E-1,1.078215E2
1.373415E-1,1.050337E2
1.372678E-1,1.036066E2
1.371941E-1,1.022637E2
1.371205E-1,9.857820E1
1.370468E-1,9.017214E1
1.369731E-1,8.193396E1
1.368994E-1,7.978874E1
1.368258E-1,8.026347E1
1.367521E-1,7.983888E1
1.366784E-1,7.939619E1
1.366047E-1,7.750240E1
1.365310E-1,7.603347E1
1.364574E-1,7.448142E1
1.363837E-1,7.330745E1
1.363100E-1,7.155592E1
1.362363E-1,6.964757E1
1.361627E-1,6.803393E1
1.360890E-1,6.612012E1
1.360153E-1,6.408873E1
1.359416E-1,6.282832E1
1.358680E-1,6.317566E1
1.357943E-1,6.493483E1
1.357206E-1,6.637294E1
1.356469E-1,6.760732E1
1.355732E-1,6.904399E1
1.354996E-1,7.207069E1
1.354259E-1,7.542528E1
1.353522E-1,7.828714E1
1.352785E-1,8.059875E1
1.352049E-1,8.197335E1
1.351312E-1,8.228932E1
1.350575E-1,8.206323E1
1.349838E-1,8.338118E1
1.349102E-1,8.668188E1
1.348365E-1,9.353169E1
1.347628E-1,1.003006E2
1.346891E-1,1.021457E2
1.346155E-1,1.033624E2
1.345418E-1,1.053096E2
1.344681E-1,1.081893E2
1.343944E-1,1.113129E2
1.343207E-1,1.130920E2
1.342471E-1,1.125415E2
1.341734E-1,1.100075E2
1.340997E-1,1.043071E2
1.340260E-1,1.044685E2
1.339524E-1,1.105396E2
1.338787E-1,1.165765E2
1.338050E-1,1.199756E2
1.337313E-1,1.216944E2
1.336577E-1,1.269362E2
1.335840E-1,1.300918E2
1.335103E-1,1.305023E2
1.334366E-1,1.294083E2
1.333629E-1,1.296766E2
1.332893E-1,1.291537E2
1.332156E-1,1.249598E2
1.331419E-1,1.190463E2
1.330682E-1,1.189019E2
1.329946E-1,1.233371E2
1.329209E-1,1.250387E2
1.328472E-1,1.267799E2
1.327735E-1,1.281129E2
1.326999E-1,1.318015E2
1.326262E-1,1.349840E2
1.325525E-1,1.356970E2
1.324788E-1,1.351255E2
1.324051E-1,1.324544E2
1.323315E-1,1.272730E2
1.322578E-1,1.211362E2
1.321841E-1,1.180758E2
1.321104E-1,1.178120E2
1.320368E-1,1.243483E2
1.319631E-1,1.293868E2
1.318894E-1,1.308082E2
1.318157E-1,1.282624E2
1.317421E-1,1.267201E2
1.316684E-1,1.273983E2
1.315947E-1,1.305599E2
1.315210E-1,1.323586E2
1.314474E-1,1.312954E2
1.313737E-1,1.261348E2
1.313000E-1,1.225699E2
1.312263E-1,1.201666E2
1.311526E-1,1.189216E2
1.310790E-1,1.190818E2
1.310053E-1,1.193513E2
1.309316E-1,1.155696E2
1.308579E-1,1.144649E2
1.307843E-1,1.123781E2
1.307106E-1,1.102380E2
1.306369E-1,1.058685E2
1.305632E-1,1.026247E2
1.304896E-1,1.003809E2
1.304159E-1,9.728338E1
1.303422E-1,9.042896E1
1.302685E-1,8.284488E1
1.301948E-1,8.241802E1
1.301212E-1,8.799388E1
1.300475E-1,9.192037E1
1.299738E-1,9.364561E1
1.299001E-1,9.428227E1
1.298265E-1,9.351233E1
1.297528E-1,9.130569E1
1.296791E-1,9.001913E1
1.296054E-1,9.103553E1
1.295318E-1,9.303560E1
1.294581E-1,9.374250E1
1.293844E-1,9.347589E1
1.293107E-1,9.214487E1
1.292371E-1,8.913281E1
1.291634E-1,9.011020E1
1.290897E-1,9.168882E1
1.290160E-1,9.214486E1
1.289423E-1,9.401948E1
1.288687E-1,1.000222E2
1.287950E-1,1.050209E2
1.287213E-1,1.062994E2
1.286476E-1,1.077452E2
1.285740E-1,1.087454E2
1.285003E-1,1.096151E2
1.284266E-1,1.109664E2
1.283529E-1,1.123895E2
1.282793E-1,1.136570E2
1.282056E-1,1.162125E2
1.281319E-1,1.209606E2
1.280582E-1,1.288742E2
1.279845E-1,1.347059E2
1.279109E-1,1.378006E2
1.278372E-1,1.362864E2
1.277635E-1,1.327119E2
1.276898E-1,1.332852E2
1.276162E-1,1.361183E2
1.275425E-1,1.371349E2
1.274688E-1,1.355331E2
1.273951E-1,1.316500E2
1.273215E-1,1.288592E2
1.272478E-1,1.292840E2
1.271741E-1,1.339365E2
1.271004E-1,1.400085E2
1.270268E-1,1.462709E2
1.269531E-1,1.471604E2
1.268794E-1,1.494069E2
1.268057E-1,1.531843E2
1.267320E-1,1.556335E2
1.266584E-1,1.549921E2
1.265847E-1,1.533001E2
1.265110E-1,1.524334E2
1.264373E-1,1.517572E2
1.263637E-1,1.521657E2
1.262900E-1,1.593444E2
1.262163E-1,1.587914E2
1.261426E-1,1.601155E2
1.260690E-1,1.618288E2
1.259953E-1,1.631832E2
1.259216E-1,1.632714E2
1.258479E-1,1.626760E2
1.257742E-1,1.573402E2
1.257006E-1,1.524341E2
1.256269E-1,1.516814E2
1.255532E-1,1.505456E2
1.254795E-1,1.483676E2
1.254059E-1,1.454660E2
1.253322E-1,1.457114E2
1.252585E-1,1.517721E2
1.251848E-1,1.593664E2
1.251112E-1,1.588017E2
1.250375E-1,1.551437E2
1.249638E-1,1.520221E2
1.248901E-1,1.547533E2
1.248165E-1,1.569071E2
1.247428E-1,1.565702E2
1.246691E-1,1.541155E2
1.245954E-1,1.480316E2
1.245217E-1,1.420874E2
1.244481E-1,1.369359E2
1.243744E-1,1.324094E2
1.243007E-1,1.289182E2
1.242270E-1,1.269125E2
1.241534E-1,1.273609E2
1.240797E-1,1.266346E2
1.240060E-1,1.244674E2
1.239323E-1,1.221070E2
1.238587E-1,1.207593E2
1.237850E-1,1.215013E2
1.237113E-1,1.208418E2
1.236376E-1,1.168133E2
1.235639E-1,1.127211E2
1.234903E-1,1.068149E2
1.234166E-1,9.937221E1
1.233429E-1,9.528724E1
1.232692E-1,9.416818E1
1.231956E-1,9.208777E1
1.231219E-1,9.010102E1
1.230482E-1,8.775752E1
1.229745E-1,8.541010E1
1.229009E-1,8.482317E1
1.228272E-1,8.586557E1
1.227535E-1,8.744169E1
1.226798E-1,9.110596E1
1.226061E-1,9.092426E1
1.225325E-1,8.719073E1
1.224588E-1,8.657344E1
1.223851E-1,8.867787E1
1.223114E-1,9.427201E1
1.222378E-1,1.090851E2
1.221641E-1,1.205985E2
1.220904E-1,1.214456E2
1.220167E-1,1.220098E2
1.219431E-1,1.255371E2
1.218694E-1,1.296929E2
1.217957E-1,1.341885E2
1.217220E-1,1.374902E2
1.216484E-1,1.402619E2
1.215747E-1,1.413948E2
1.215010E-1,1.470300E2
1.214273E-1,1.579555E2
1.213536E-1,1.651126E2
1.212800E-1,1.675169E2
1.212063E-1,1.731597E2
1.211326E-1,1.747166E2
1.210589E-1,1.816281E2
1.209853E-1,1.944564E2
1.209116E-1,2.014518E2
1.208379E-1,2.046644E2
1.207642E-1,2.040190E2
1.206906E-1,2.018327E2
1.206169E-1,1.983816E2
1.205432E-1,1.987611E2
1.204695E-1,2.049277E2
1.203958E-1,2.088141E2
1.203222E-1,2.164595E2
1.202485E-1,2.198414E2
1.201748E-1,2.239808E2
1.201011E-1,2.232948E2
1.200275E-1,2.220961E2
1.199538E-1,2.227468E2
1.198801E-1,2.263166E2
1.198064E-1,2.293542E2
1.197328E-1,2.311325E2
1.196591E-1,2.299302E2
1.195854E-1,2.254700E2
1.195117E-1,2.262219E2
1.194381E-1,2.252993E2
1.193644E-1,2.267573E2
1.192907E-1,2.268433E2
1.192170E-1,2.276758E2
1.191433E-1,2.276132E2
1.190697E-1,2.277489E2
1.189960E-1,2.273025E2
1.189223E-1,2.278574E2
1.188486E-1,2.283513E2
1.187750E-1,2.272948E2
1.187013E-1,2.240577E2
1.186276E-1,2.205051E2
1.185539E-1,2.197045E2
1.184803E-1,2.204982E2
1.184066E-1,2.211506E2
1.183329E-1,2.215090E2
1.182592E-1,2.205291E2
1.181855E-1,2.268400E2
1.181119E-1,2.275716E2
1.180382E-1,2.250107E2
1.179645E-1,2.211376E2
1.178908E-1,2.176423E2
1.178172E-1,2.154053E2
1.177435E-1,2.089380E2
1.176698E-1,1.949066E2
1.175961E-1,1.846101E2
1.175225E-1,1.962782E2
1.174488E-1,2.031504E2
1.173751E-1,1.978806E2
1.173014E-1,1.899507E2
1.172278E-1,1.906794E2
1.171541E-1,1.927408E2
1.170804E-1,1.895064E2
1.170067E-1,1.874898E2
1.169330E-1,1.926420E2
1.168594E-1,1.865959E2
1.167857E-1,1.729346E2
1.167120E-1,1.675211E2
1.166383E-1,1.640881E2
1.165647E-1,1.632178E2
1.164910E-1,1.586537E2
1.164173E-1,1.506533E2
1.163436E-1,1.554663E2
1.162700E-1,1.657231E2
1.161963E-1,1.879133E2
1.161226E-1,1.997432E2
1.160489E-1,1.959105E2
1.159752E-1,1.873289E2
1.159016E-1,1.867650E2
1.158279E-1,1.897726E2
1.157542E-1,1.916277E2
1.156805E-1,1.929143E2
1.156069E-1,2.054795E2
1.155332E-1,2.167989E2
1.154595E-1,2.256082E2
1.153858E-1,2.323645E2
1.153122E-1,2.358379E2
1.152385E-1,2.382603E2
1.151648E-1,2.410034E2
1.150911E-1,2.439438E2
1.150175E-1,2.465960E2
1.149438E-1,2.476773E2
1.148701E-1,2.480911E2
1.147964E-1,2.484653E2
1.147227E-1,2.493210E2
1.146491E-1,2.508846E2
1.145754E-1,2.510906E2
1.145017E-1,2.514578E2
1.144280E-1,2.514245E2
1.143544E-1,2.517010E2
1.142807E-1,2.513391E2
1.142070E-1,2.510568E2
1.141333E-1,2.508903E2
1.140597E-1,2.513766E2
1.139860E-1,2.516059E2
1.139123E-1,2.517160E2
1.138386E-1,2.517851E2
1.137649E-1,2.520462E2
1.136913E-1,2.520288E2
1.136176E-1,2.519814E2
1.135439E-1,2.519229E2
1.134702E-1,2.519773E2
1.133966E-1,2.518588E2
1.133229E-1,2.518261E2
1.132492E-1,2.517664E2
1.131755E-1,2.519399E2
1.131019E-1,2.518512E2
1.130282E-1,2.518228E2
1.129545E-1,2.517607E2
1.128808E-1,2.518332E2
1.128071E-1,2.519705E2
1.127335E-1,2.520048E2
1.126598E-1,2.515563E2
1.125861E-1,2.505666E2
1.125124E-1,2.485455E2
1.124388E-1,2.456329E2
1.123651E-1,2.425370E2
1.122914E-1,2.384602E2
1.122177E-1,2.271532E2
1.121441E-1,1.921407E2
1.120704E-1,1.653243E2
1.119967E-1,1.535450E2
1.119230E-1,1.390440E2
1.118494E-1,1.231330E2
1.117757E-1,1.163768E2
1.117020E-1,1.154007E2
1.116283E-1,1.155298E2
1.115546E-1,1.170816E2
1.114810E-1,1.182288E2
1.114073E-1,1.188797E2
1.113336E-1,1.178028E2
1.112599E-1,1.157084E2
1.111863E-1,1.137207E2
1.111126E-1,1.119929E2
1.110389E-1,1.110102E2
1.109652E-1,1.102882E2
1.108916E-1,1.089492E2
1.108179E-1,1.053735E2
1.107442E-1,1.021411E2
1.106705E-1,1.027920E2
1.105968E-1,1.054034E2
1.105232E-1,1.065153E2
1.104495E-1,1.109480E2
1.103758E-1,1.132523E2
1.103021E-1,1.135555E2
1.102285E-1,1.137333E2
1.101548E-1,1.132693E2
1.100811E-1,1.126675E2
1.100074E-1,1.130514E2
1.099338E-1,1.126407E2
1.098601E-1,1.121185E2
1.097864E-1,1.112483E2
1.097127E-1,1.130945E2
1.096391E-1,1.166629E2
1.095654E-1,1.199548E2
1.094917E-1,1.213915E2
1.094180E-1,1.219225E2
1.093443E-1,1.211467E2
1.092707E-1,1.232877E2
1.091970E-1,1.268334E2
1.091233E-1,1.317203E2
1.090496E-1,1.330239E2
1.089760E-1,1.340100E2
1.089023E-1,1.401245E2
1.088286E-1,1.810614E2
1.087549E-1,2.315426E2
1.086813E-1,2.420413E2
1.086076E-1,2.457440E2
1.085339E-1,2.480683E2
1.084602E-1,2.505086E2
1.083865E-1,2.511647E2
1.083129E-1,2.517831E2
1.082392E-1,2.519335E2
1.081655E-1,2.520928E2
1.080918E-1,2.520943E2
1.080182E-1,2.520956E2
1.079445E-1,2.520968E2
1.078708E-1,2.520654E2
1.077971E-1,2.520650E2
1.077235E-1,2.520650E2
1.076498E-1,2.521021E2
1.075761E-1,2.524920E2
1.075024E-1,2.524920E2
1.074288E-1,2.524920E2
1.073551E-1,2.524920E2
1.072814E-1,2.524920E2
1.072077E-1,2.524920E2
1.071340E-1,2.524920E2
1.070604E-1,2.524762E2
1.069867E-1,2.523845E2
1.069130E-1,2.523954E2
1.068393E-1,2.524385E2
1.067657E-1,2.524678E2
1.066920E-1,2.526411E2
1.066183E-1,2.526104E2
1.065446E-1,2.526520E2
1.064710E-1,2.526309E2
1.063973E-1,2.524896E2
1.063236E-1,2.517957E2
1.062499E-1,2.519263E2
1.061762E-1,2.520190E2
1.061026E-1,2.519829E2
1.060289E-1,2.518643E2
1.059552E-1,2.517658E2
1.058815E-1,2.520048E2
1.058079E-1,2.519511E2
1.057342E-1,2.518919E2
1.056605E-1,2.521344E2
1.055868E-1,2.519581E2
1.055132E-1,2.518722E2
1.054395E-1,2.518453E2
1.053658E-1,2.521730E2
1.052921E-1,2.520106E2
1.052185E-1,2.518169E2
1.051448E-1,2.515450E2
1.050711E-1,2.513170E2
1.049974E-1,2.509867E2
1.049237E-1,2.493127E2
1.048501E-1,2.491259E2
1.047764E-1,2.491472E2
1.047027E-1,2.496683E2
1.046290E-1,2.499784E2
1.045554E-1,2.502506E2
1.044817E-1,2.502977E2
1.044080E-1,2.489920E2
1.043343E-1,2.466559E2
1.042607E-1,2.421255E2
1.041870E-1,2.390438E2
1.041133E-1,2.331360E2
1.040396E-1,2.240249E2
1.039659E-1,2.137397E2
1.038923E-1,1.998033E2
1.038186E-1,1.906734E2
1.037449E-1,1.927162E2
1.036712E-1,1.891447E2
1.035976E-1,1.860979E2
1.035239E-1,1.825816E2
1.034502E-1,1.806814E2
1.033765E-1,1.766109E2
1.033029E-1,1.698165E2
1.032292E-1,1.631236E2
1.031555E-1,1.565139E2
1.030818E-1,1.448074E2
1.030081E-1,1.338487E2
1.029345E-1,1.287542E2
1.028608E-1,1.281660E2
1.027871E-1,1.275980E2
1.027134E-1,1.314426E2
1.026398E-1,1.584882E2
1.025661E-1,1.832253E2
1.024924E-1,1.821245E2
1.024187E-1,1.808173E2
1.023451E-1,1.866108E2
1.022714E-1,1.935137E2
1.021977E-1,1.979680E2
1.021240E-1,2.045110E2
1.020504E-1,2.116270E2
1.019767E-1,2.153321E2
1.019030E-1,2.080480E2
1.018293E-1,1.906277E2
1.017556E-1,1.969665E2
1.016820E-1,2.198871E2
1.016083E-1,2.309789E2
1.015346E-1,2.322828E2
1.014609E-1,2.317768E2
1.013873E-1,2.303067E2
1.013136E-1,2.302751E2
1.012399E-1,2.335421E2
1.011662E-1,2.371918E2
1.010926E-1,2.383519E2
1.010189E-1,2.384695E2
1.009452E-1,2.344713E2
1.008715E-1,2.228573E2
1.007978E-1,2.274481E2
1.007242E-1,2.373646E2
1.006505E-1,2.411327E2
1.005768E-1,2.383664E2
1.005031E-1,2.343929E2
1.004295E-1,2.354281E2
1.003558E-1,2.384814E2
1.002821E-1,2.400561E2
1.002084E-1,2.404438E2
1.001348E-1,2.387465E2
1.000611E-1,2.399701E2
9.998741E-2,2.390450E2
9.991373E-2,2.353182E2
9.984005E-2,2.289099E2
9.976638E-2,2.310282E2
9.969270E-2,2.332367E2
9.961902E-2,2.282512E2
9.954535E-2,2.249539E2
9.947167E-2,2.216738E2
9.939799E-2,2.222115E2
9.932432E-2,2.232860E2
9.925064E-2,2.213132E2
9.917696E-2,2.199274E2
9.910329E-2,2.188424E2
9.902961E-2,2.157535E2
9.895593E-2,2.128049E2
9.888226E-2,2.043502E2
9.880858E-2,1.937190E2
9.873490E-2,1.898225E2
9.866122E-2,1.931845E2
9.858755E-2,1.960859E2
9.851387E-2,1.961761E2
9.844019E-2,1.931847E2
9.836652E-2,1.856867E2
9.829284E-2,1.786664E2
9.821916E-2,1.766110E2
9.814549E-2,1.763025E2
9.807181E-2,1.746302E2
9.799813E-2,1.695700E2
9.792446E-2,1.564177E2
9.785078E-2,1.402877E2
9.777710E-2,1.344634E2
9.770343E-2,1.401605E2
9.762975E-2,1.459681E2
9.755607E-2,1.498759E2
9.748240E-2,1.469093E2
9.740872E-2,1.416338E2
9.733504E-2,1.386578E2
9.726137E-2,1.364411E2
9.718769E-2,1.366768E2
9.711401E-2,1.385880E2
9.704034E-2,1.299773E2
9.696666E-2,1.212157E2
9.689298E-2,1.140272E2
9.681931E-2,1.094972E2
9.674563E-2,1.094793E2
9.667195E-2,1.085297E2
9.659828E-2,1.071003E2
9.652460E-2,1.057501E2
9.645092E-2,1.042472E2
9.637725E-2,1.022267E2
9.630357E-2,1.029785E2
9.622989E-2,1.042121E2
9.615622E-2,1.084773E2
9.608254E-2,1.102444E2
9.600886E-2,1.113030E2
9.593519E-2,1.103959E2
9.586151E-2,1.086742E2
9.578783E-2,1.121798E2
9.571416E-2,1.207390E2
9.564048E-2,1.230358E2
9.556680E-2,1.255201E2
9.549313E-2,1.302257E2
9.541945E-2,1.309145E2
9.534577E-2,1.319381E2
9.527210E-2,1.303720E2
9.519842E-2,1.313136E2
9.512474E-2,1.327816E2
9.505107E-2,1.377613E2
9.497739E-2,1.422041E2
9.490371E-2,1.427692E2
9.483004E-2,1.412713E2
9.475636E-2,1.482499E2
9.468268E-2,1.564843E2
9.460901E-2,1.578375E2
9.453533E-2,1.534075E2
9.446165E-2,1.609979E2
9.438798E-2,1.712198E2
9.431430E-2,1.722576E2
9.424062E-2,1.730703E2
9.416695E-2,1.759635E2
9.409327E-2,1.744544E2
9.401959E-2,1.670840E2
9.394592E-2,1.690223E2
9.387224E-2,1.696186E2
9.379856E-2,1.650726E2
9.372489E-2,1.677451E2
9.365121E-2,1.738950E2
9.357753E-2,1.772691E2
9.350386E-2,1.736499E2
9.343018E-2,1.717119E2
9.335650E-2,1.757723E2
9.328283E-2,1.837025E2
9.320915E-2,1.888279E2
9.313547E-2,1.755756E2
9.306180E-2,1.648725E2
9.298812E-2,1.556493E2
9.291444E-2,1.464846E2
9.284077E-2,1.417068E2
9.276709E-2,1.400283E2
9.269341E-2,1.451943E2
9.261974E-2,1.542457E2
9.254606E-2,1.565568E2
9.247238E-2,1.536738E2
9.239871E-2,1.523507E2
9.232503E-2,1.532321E2
9.225135E-2,1.531147E2
9.217768E-2,1.506168E2
9.210400E-2,1.515399E2
9.203032E-2,1.493105E2
9.195665E-2,1.464894E2
9.188297E-2,1.406888E2
9.180929E-2,1.353371E2
9.173562E-2,1.382067E2
9.166194E-2,1.412267E2
9.158826E-2,1.434752E2
9.151459E-2,1.415105E2
9.144091E-2,1.390167E2
9.136723E-2,1.363252E2
9.129356E-2,1.329944E2
9.121988E-2,1.308222E2
9.114620E-2,1.281785E2
9.107253E-2,1.261679E2
9.099885E-2,1.268738E2
9.092517E-2,1.231344E2
9.085150E-2,1.173281E2
9.077782E-2,1.133057E2
9.070414E-2,1.109811E2
9.063047E-2,1.098121E2
9.055679E-2,1.110949E2
9.048311E-2,1.111115E2
9.040944E-2,1.087987E2
9.033576E-2,1.056420E2
9.026208E-2,1.040842E2
9.018841E-2,1.024754E2
9.011473E-2,9.982444E1
9.004105E-2,9.592803E1
8.996738E-2,9.296635E1
8.989370E-2,9.104276E1
8.982002E-2,8.982469E1
8.974635E-2,8.926343E1
8.967267E-2,9.103038E1
8.959899E-2,9.341770E1
8.952532E-2,9.383165E1
8.945164E-2,9.395136E1
8.937796E-2,9.501638E1
8.930429E-2,9.511006E1
8.923061E-2,9.594656E1
8.915693E-2,9.647515E1
8.908325E-2,9.683290E1
8.900958E-2,9.758263E1
8.893590E-2,9.867568E1
8.886222E-2,9.960081E1
8.878855E-2,1.001554E2
8.871487E-2,1.026888E2
8.864119E-2,1.096340E2
8.856752E-2,1.123929E2
8.849384E-2,1.140073E2
8.842016E-2,1.147186E2
8.834649E-2,1.168413E2
8.827281E-2,1.167551E2
8.819913E-2,1.160116E2
8.812546E-2,1.170263E2
8.805178E-2,1.219243E2
8.797810E-2,1.249124E2
8.790443E-2,1.237658E2
8.783075E-2,1.191314E2
8.775707E-2,1.179975E2
8.768340E-2,1.173528E2
8.760972E-2,1.191865E2
8.753604E-2,1.229424E2
8.746237E-2,1.271328E2
8.738869E-2,1.294380E2
8.731501E-2,1.295969E2
8.724134E-2,1.300903E2
8.716766E-2,1.289838E2
8.709398E-2,1.281158E2
8.702031E-2,1.281165E2
8.694663E-2,1.266547E2
8.687295E-2,1.258737E2
8.679928E-2,1.243141E2
8.672560E-2,1.224660E2
8.665192E-2,1.228811E2
8.657825E-2,1.241787E2
8.650457E-2,1.252597E2
8.643089E-2,1.249658E2
8.635722E-2,1.238829E2
8.628354E-2,1.227610E2
8.620986E-2,1.235946E2
8.613619E-2,1.240054E2
8.606251E-2,1.233371E2
8.598883E-2,1.226385E2
8.591516E-2,1.233863E2
8.584148E-2,1.237845E2
8.576780E-2,1.229521E2
8.569413E-2,1.193025E2
8.562045E-2,1.188181E2
8.554677E-2,1.205195E2
8.547310E-2,1.219011E2
8.539942E-2,1.231350E2
8.532574E-2,1.240300E2
8.525207E-2,1.228695E2
8.517839E-2,1.217441E2
8.510471E-2,1.210664E2
8.503104E-2,1.198870E2
8.495736E-2,1.177271E2
8.488368E-2,1.162251E2
8.481001E-2,1.141178E2
8.473633E-2,1.084278E2
8.466265E-2,1.020328E2
8.458898E-2,1.022921E2
8.451530E-2,1.048736E2
8.444162E-2,1.059300E2
8.436795E-2,1.058410E2
8.429427E-2,1.069738E2
8.422059E-2,1.076478E2
8.414692E-2,1.066982E2
8.407324E-2,1.044843E2
8.399956E-2,9.810069E1
8.392589E-2,9.306347E1
8.385221E-2,8.712409E1
8.377853E-2,8.194138E1
8.370486E-2,7.715564E1
8.363118E-2,7.285833E1
8.355750E-2,7.215565E1
8.348383E-2,7.373902E1
8.341015E-2,7.404727E1
8.333647E-2,7.471875E1
8.326280E-2,7.564377E1
8.318912E-2,7.616177E1
8.311544E-2,7.608381E1
8.304177E-2,7.613252E1
8.296809E-2,7.592076E1
8.289441E-2,7.543128E1
8.282074E-2,7.330103E1
8.274706E-2,6.413011E1
8.267338E-2,5.977446E1
8.259971E-2,6.021821E1
8.252603E-2,6.080488E1
8.245235E-2,6.199243E1
8.237868E-2,6.632277E1
8.230500E-2,7.157470E1
8.223132E-2,7.333061E1
8.215765E-2,7.562321E1
8.208397E-2,7.793347E1
8.201029E-2,8.100198E1
8.193662E-2,8.343409E1
8.186294E-2,8.318025E1
8.178926E-2,8.307122E1
8.171559E-2,8.447944E1
8.164191E-2,8.553526E1
8.156823E-2,8.694138E1
8.149456E-2,8.653420E1
8.142088E-2,8.718291E1
8.134720E-2,9.413387E1
8.127353E-2,1.029748E2
8.119985E-2,1.077746E2
8.112617E-2,1.094739E2
8.105250E-2,1.091166E2
8.097882E-2,1.096840E2
8.090514E-2,1.107101E2
8.083147E-2,1.120607E2
8.075779E-2,1.117321E2
8.068411E-2,1.086329E2
8.061044E-2,1.060824E2
8.053676E-2,1.059688E2
8.046308E-2,1.087601E2
8.038941E-2,1.111726E2
8.031573E-2,1.143398E2
8.024205E-2,1.161605E2
8.016838E-2,1.162061E2
8.009470E-2,1.160531E2
8.002102E-2,1.177157E2
7.994735E-2,1.193781E2
7.987367E-2,1.204671E2
7.979999E-2,1.196572E2
7.972632E-2,1.194444E2
7.965264E-2,1.184607E2
7.957896E-2,1.161390E2
7.950529E-2,1.129780E2
7.943161E-2,1.114981E2
7.935793E-2,1.113919E2
7.928425E-2,1.113461E2
7.921058E-2,1.141025E2
7.913690E-2,1.125384E2
7.906322E-2,1.123502E2
7.898955E-2,1.149511E2
7.891587E-2,1.180985E2
7.884219E-2,1.213745E2
7.876852E-2,1.203585E2
7.869484E-2,1.174273E2
7.862116E-2,1.117703E2
7.854749E-2,1.071323E2
7.847381E-2,1.025208E2
7.840013E-2,9.926763E1
7.832646E-2,1.027461E2
7.825278E-2,1.062793E2
7.817910E-2,1.043474E2
7.810543E-2,1.006836E2
7.803175E-2,1.002419E2
7.795807E-2,9.922102E1
7.788440E-2,9.728681E1
7.781072E-2,9.431668E1
7.773704E-2,9.161846E1
7.766337E-2,9.044596E1
7.758969E-2,8.976885E1
7.751601E-2,8.657285E1
7.744234E-2,7.994565E1
7.736866E-2,7.786932E1
7.729498E-2,7.966693E1
7.722131E-2,8.168762E1
7.714763E-2,8.177288E1
7.707395E-2,8.163566E1
7.700028E-2,8.119617E1
7.692660E-2,8.113389E1
7.685292E-2,7.922148E1
7.677925E-2,7.700922E1
7.670557E-2,7.617453E1
7.663189E-2,7.343371E1
7.655822E-2,7.133953E1
7.648454E-2,6.869838E1
7.641086E-2,6.096036E1
7.633719E-2,5.916152E1
7.626351E-2,5.921696E1
7.618983E-2,5.956368E1
7.611616E-2,5.935258E1
7.604248E-2,5.954495E1
7.596880E-2,5.959534E1
7.589513E-2,5.958413E1
7.582145E-2,5.993328E1
7.574777E-2,6.039252E1
7.567410E-2,5.981714E1
